arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
3.298005,1765055846.985215,0.553,-0.372,0.243,-29.95,-56.58,-73.97,-0.172,-0.25,0.039,-54.52,32.06,-49.57
3.315007,1765055846.9861991,0.553,-0.372,0.243,-29.95,-56.58,-73.98,-0.172,-0.25,0.039,-54.52,32.06,-49.57
3.332007,1765055847.0135128,0.553,-0.372,0.243,-29.95,-56.58,-73.98,-0.172,-0.25,0.039,-54.52,32.06,-49.58
3.349006,1765055847.014569,0.553,-0.372,0.243,-29.95,-56.58,-73.99,-0.172,-0.25,0.039,-54.52,32.06,-49.58
3.366006,1765055847.018435,0.553,-0.372,0.243,-29.95,-56.58,-73.99,-0.172,-0.25,0.039,-54.52,32.06,-49.58
3.383007,1765055847.0443468,0.553,-0.372,0.243,-29.95,-56.58,-73.99,-0.172,-0.25,0.039,-54.52,32.06,-49.59
3.400006,1765055847.074986,0.553,-0.372,0.243,-29.95,-56.58,-74.0,-0.172,-0.25,0.039,-54.52,32.06,-49.59
3.417008,1765055847.0771499,0.553,-0.372,0.243,-29.95,-56.58,-74.0,-0.172,-0.25,0.039,-54.52,32.06,-49.59
3.434006,1765055847.104759,0.553,-0.372,0.243,-29.95,-56.58,-74.01,-0.172,-0.25,0.039,-54.52,32.06,-49.6
3.451058,1765055847.1055412,0.553,-0.372,0.243,-29.95,-56.58,-74.01,-0.172,-0.25,0.039,-54.52,32.06,-49.6
3.468007,1765055847.107141,0.553,-0.372,0.243,-29.95,-56.58,-74.02,-0.172,-0.25,0.039,-54.52,32.06,-49.6
3.485007,1765055847.164855,0.553,-0.372,0.243,-29.95,-56.58,-74.02,-0.172,-0.25,0.039,-54.52,32.06,-49.61
3.502003,1765055847.165159,0.553,-0.372,0.243,-29.95,-56.58,-74.02,-0.172,-0.25,0.039,-54.52,32.06,-49.61
3.519004,1765055847.1691442,0.553,-0.372,0.243,-29.95,-56.58,-74.03,-0.172,-0.25,0.039,-54.52,32.06,-49.61
3.536004,1765055847.195211,0.553,-0.372,0.243,-29.95,-56.58,-74.03,-0.172,-0.25,0.039,-54.52,32.06,-49.62
3.553005,1765055847.19661,0.553,-0.372,0.243,-29.95,-56.58,-74.04,-0.172,-0.25,0.039,-54.52,32.06,-49.62
3.570055,1765055847.2256079,0.553,-0.372,0.243,-29.95,-56.58,-74.04,-0.172,-0.25,0.039,-54.52,32.06,-49.62
3.587004,1765055847.227865,0.553,-0.372,0.243,-29.95,-56.58,-74.05,-0.172,-0.25,0.039,-54.52,32.06,-49.63
3.604006,1765055847.2547011,0.553,-0.372,0.243,-29.95,-56.58,-74.05,-0.172,-0.25,0.039,-54.52,32.06,-49.63
3.621003,1765055847.255426,0.553,-0.372,0.243,-29.95,-56.58,-74.05,-0.172,-0.25,0.039,-54.52,32.06,-49.63
